Age_Group,Athlete_Country,Athlete_CountryCode,Athlete_ID,Athlete_Name,Competition,Competition_Group,Competition_ID,Date_of_Birth,End_Date,Event,Gender,Heat,last_updated,Personal_Best,Position,Ranking,Result,Round,Row_id,Stadium,Start_Date,Venue,Venue_Country,Venue_CountryCode
,Australia,AUS,women/141446,Abbey Caldwell,33rd Olympic Games,Olympic Games,13079218,03/07/2001 00:00,11/08/2024 00:00,800m,Women,Heat 5,08/09/2024 07:13,SB,5,OW,01:58.5,Heats,17519159,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/141457,Ella Connolly,33rd Olympic Games,Olympic Games,13079218,13/07/2000 00:00,11/08/2024 00:00,100m,Women,Heat 3,08/09/2024 07:13,,6,OW,11.29,Heats,17518763,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/149398,Tori West,33rd Olympic Games,Olympic Games,13079218,14/10/1995 00:00,11/08/2024 00:00,Heptathlon,Women,,08/09/2024 07:13,,20,OW,5848,,17520059,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/150310,Cara Feain-Ryan,33rd Olympic Games,Olympic Games,13079218,05/02/1999 00:00,11/08/2024 00:00,3000m Steeplechase,Women,Heat 2,08/09/2024 07:13,PB,11,OW,09:28.7,Heats,17519486,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/153169,Rebecca Henderson,33rd Olympic Games,Olympic Games,13079218,04/07/2001 00:00,11/08/2024 00:00,20km Race Walk,Women,,08/09/2024 07:13,,31,OW,01:34:22,,17520092,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/153781,Mia Gross,33rd Olympic Games,Olympic Games,13079218,15/04/2001 00:00,11/08/2024 00:00,200m,Women,Heat 3,08/09/2024 07:13,,4,OW,23.34,Repechage Round,17518897,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/153781,Mia Gross,33rd Olympic Games,Olympic Games,13079218,15/04/2001 00:00,11/08/2024 00:00,200m,Women,Heat 4,08/09/2024 07:13,,6,OW,23.36,Heats,17518933,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/158832,Stephanie Ratcliffe,33rd Olympic Games,Olympic Games,13079218,29/12/2000 00:00,11/08/2024 00:00,Hammer Throw,Women,Qualification,08/09/2024 07:13,,15,OW,70.07,Qualification,17519978,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/158835,Camryn Newton-Smith,33rd Olympic Games,Olympic Games,13079218,27/04/2000 00:00,11/08/2024 00:00,Heptathlon,Women,,08/09/2024 07:13,,19,OW,5982,,17520058,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/159835,Catriona Bisset,33rd Olympic Games,Olympic Games,13079218,01/03/1994 00:00,11/08/2024 00:00,800m,Women,Heat 3,08/09/2024 07:13,,3,OW,02:02.4,Repechage Round,17519107,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/159835,Catriona Bisset,33rd Olympic Games,Olympic Games,13079218,01/03/1994 00:00,11/08/2024 00:00,800m,Women,Heat 4,08/09/2024 07:13,,7,OW,02:01.6,Heats,17519152,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/197057,Ellie Beer,33rd Olympic Games,Olympic Games,13079218,03/01/2003 00:00,11/08/2024 00:00,400m,Women,Heat 2,08/09/2024 07:13,PB,5,OW,51.47,Heats,17519023,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/197057,Ellie Beer,33rd Olympic Games,Olympic Games,13079218,03/01/2003 00:00,11/08/2024 00:00,400m,Women,Heat 3,08/09/2024 07:13,,4,OW,51.65,Repechage Round,17519000,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/2039,,33rd Olympic Games,Olympic Games,13079218,,11/08/2024 00:00,4 x 100m,Women,Heat 1,08/09/2024 07:13,,4,OW,42.75,Heats,17520118,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/246067,Torrie Lewis,33rd Olympic Games,Olympic Games,13079218,08/01/2005 00:00,11/08/2024 00:00,200m,Women,Heat 1,08/09/2024 07:13,PB,4,OW,22.89,Heats,17518910,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/246067,Torrie Lewis,33rd Olympic Games,Olympic Games,13079218,08/01/2005 00:00,11/08/2024 00:00,200m,Women,Heat 3,08/09/2024 07:13,,7,OW,22.92,Semifinals,17518878,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/246067,Torrie Lewis,33rd Olympic Games,Olympic Games,13079218,08/01/2005 00:00,11/08/2024 00:00,200m,Women,Heat 4,08/09/2024 07:13,,1,OW,23.08,Repechage Round,17518901,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/269941,Olivia Sandery,33rd Olympic Games,Olympic Games,13079218,22/01/2003 00:00,11/08/2024 00:00,20km Race Walk,Women,,08/09/2024 07:13,,,OW,,,17520106,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/345312,Claudia Hollingsworth,33rd Olympic Games,Olympic Games,13079218,12/04/2005 00:00,11/08/2024 00:00,800m,Women,Heat 3,08/09/2024 07:13,,7,OW,02:01.5,Semifinals,17519088,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/345312,Claudia Hollingsworth,33rd Olympic Games,Olympic Games,13079218,12/04/2005 00:00,11/08/2024 00:00,800m,Women,Heat 6,08/09/2024 07:13,,2,OW,01:58.8,Heats,17519164,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/345395,Bree Masters,33rd Olympic Games,Olympic Games,13079218,24/06/1995 00:00,11/08/2024 00:00,100m,Women,Heat 1,08/09/2024 07:13,SB,3,OW,11.26,Heats,17518742,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/345395,Bree Masters,33rd Olympic Games,Olympic Games,13079218,24/06/1995 00:00,11/08/2024 00:00,100m,Women,Heat 2,08/09/2024 07:13,,7,OW,11.34,Semifinals,17518728,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/47417,Genevieve Gregson,33rd Olympic Games,Olympic Games,13079218,04/08/1989 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,SB,24,OW,02:29:56,,17519381,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/47419,Linden Hall,33rd Olympic Games,Olympic Games,13079218,20/06/1991 00:00,11/08/2024 00:00,1500m,Women,Heat 2,08/09/2024 07:13,,8,OW,04:03.9,Heats,17519255,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/47419,Linden Hall,33rd Olympic Games,Olympic Games,13079218,20/06/1991 00:00,11/08/2024 00:00,1500m,Women,Heat 2,08/09/2024 07:13,,8,OW,04:09.0,Repechage Round,17519228,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/60279,Brooke Buschkuehl,33rd Olympic Games,Olympic Games,13079218,12/07/1993 00:00,11/08/2024 00:00,Long Jump,Women,Qualification,08/09/2024 07:13,,25,OW,6.31,Qualification,17519816,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/65643,Jessica Stenson,33rd Olympic Games,Olympic Games,13079218,15/08/1987 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,,13,OW,02:26:45,,17519370,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/66275,Kelsey-Lee Barber,33rd Olympic Games,Olympic Games,13079218,21/09/1991 00:00,11/08/2024 00:00,Javelin Throw,Women,Qualification,08/09/2024 07:13,SB,26,OW,57.73,Qualification,17520033,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/69095,Taryn Gollshewsky,33rd Olympic Games,Olympic Games,13079218,18/05/1993 00:00,11/08/2024 00:00,Discus Throw,Women,Qualification,08/09/2024 07:13,PB,15,OW,62.36,Qualification,17519934,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/70909,Michelle Jenneke,33rd Olympic Games,Olympic Games,13079218,23/06/1993 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 1,08/09/2024 07:13,,7,OW,13.86,Repechage Round,17519538,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/70909,Michelle Jenneke,33rd Olympic Games,Olympic Games,13079218,23/06/1993 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 3,08/09/2024 07:13,,8,OW,20.85,Heats,17519576,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/71226,Eleanor Patterson,33rd Olympic Games,Olympic Games,13079218,22/05/1996 00:00,11/08/2024 00:00,High Jump,Women,,08/09/2024 07:13,'=SB,3,OW,1.95,,17519689,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/71226,Eleanor Patterson,33rd Olympic Games,Olympic Games,13079218,22/05/1996 00:00,11/08/2024 00:00,High Jump,Women,Qualification,08/09/2024 07:13,'=SB,3,OW,1.95,Qualification,17519701,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/74577,Nicola Olyslagers,33rd Olympic Games,Olympic Games,13079218,28/12/1996 00:00,11/08/2024 00:00,High Jump,Women,,08/09/2024 07:13,,2,OW,2,,17519687,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/74577,Nicola Olyslagers,33rd Olympic Games,Olympic Games,13079218,28/12/1996 00:00,11/08/2024 00:00,High Jump,Women,Qualification,08/09/2024 07:13,,1,OW,1.95,Qualification,17519699,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/75108,Sarah Carli,33rd Olympic Games,Olympic Games,13079218,05/09/1994 00:00,11/08/2024 00:00,400m Hurdles,Women,Heat 3,08/09/2024 07:13,,4,OW,55.12,Repechage Round,17519643,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/75108,Sarah Carli,33rd Olympic Games,Olympic Games,13079218,05/09/1994 00:00,11/08/2024 00:00,400m Hurdles,Women,Heat 5,08/09/2024 07:13,,6,OW,55.92,Heats,17519683,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/79754,Sinead Diver,33rd Olympic Games,Olympic Games,13079218,17/02/1977 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,,,OW,,,17519445,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/79755,Amy Cashin,33rd Olympic Games,Olympic Games,13079218,28/07/1994 00:00,11/08/2024 00:00,3000m Steeplechase,Women,Heat 3,08/09/2024 07:13,,9,OW,09:32.9,Heats,17519496,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/80267,Nina Kennedy,33rd Olympic Games,Olympic Games,13079218,05/04/1997 00:00,11/08/2024 00:00,Pole Vault,Women,,08/09/2024 07:13,'=PB,1,OW,4.9,,17519731,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/80267,Nina Kennedy,33rd Olympic Games,Olympic Games,13079218,05/04/1997 00:00,11/08/2024 00:00,Pole Vault,Women,Qualification,08/09/2024 07:13,,1,OW,4.55,Qualification,17519755,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/80599,Jessica Hull,33rd Olympic Games,Olympic Games,13079218,22/10/1996 00:00,11/08/2024 00:00,1500m,Women,,08/09/2024 07:13,,2,OW,03:52.6,,17519172,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/80599,Jessica Hull,33rd Olympic Games,Olympic Games,13079218,22/10/1996 00:00,11/08/2024 00:00,1500m,Women,Heat 2,08/09/2024 07:13,,2,OW,03:55.4,Semifinals,17519196,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/80599,Jessica Hull,33rd Olympic Games,Olympic Games,13079218,22/10/1996 00:00,11/08/2024 00:00,1500m,Women,Heat 3,08/09/2024 07:13,,2,OW,04:02.7,Heats,17519264,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/81058,Mackenzie Little,33rd Olympic Games,Olympic Games,13079218,22/12/1996 00:00,11/08/2024 00:00,Javelin Throw,Women,,08/09/2024 07:13,,12,OW,60.32,,17520007,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/81058,Mackenzie Little,33rd Olympic Games,Olympic Games,13079218,22/12/1996 00:00,11/08/2024 00:00,Javelin Throw,Women,Qualification,08/09/2024 07:13,,6,OW,62.82,Qualification,17520013,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/9727,Kathryn Mitchell,33rd Olympic Games,Olympic Games,13079218,10/07/1982 00:00,11/08/2024 00:00,Javelin Throw,Women,,08/09/2024 07:13,SB,7,OW,62.63,,17520002,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Australia,AUS,women/9727,Kathryn Mitchell,33rd Olympic Games,Olympic Games,13079218,10/07/1982 00:00,11/08/2024 00:00,Javelin Throw,Women,Qualification,08/09/2024 07:13,SB,8,OW,62.4,Qualification,17520015,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,men/133611,Markus Fuchs,33rd Olympic Games,Olympic Games,13079218,14/11/1995 00:00,11/08/2024 00:00,100m,Men,Heat 3,08/09/2024 07:12,,8,OW,10.59,Heats,17517051,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,men/362839,Enzo Diessl,33rd Olympic Games,Olympic Games,13079218,06/06/2004 00:00,11/08/2024 00:00,110m Hurdles,Men,Heat 1,08/09/2024 07:12,,4,OW,13.56,Repechage Round,17517828,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,men/362839,Enzo Diessl,33rd Olympic Games,Olympic Games,13079218,06/06/2004 00:00,11/08/2024 00:00,110m Hurdles,Men,Heat 2,08/09/2024 07:12,,6,OW,13.63,Heats,17517859,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,men/81920,Raphael Pallitsch,33rd Olympic Games,Olympic Games,13079218,18/12/1989 00:00,11/08/2024 00:00,1500m,Men,Heat 1,08/09/2024 07:12,,13,OW,03:39.3,Repechage Round,17517514,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,men/81920,Raphael Pallitsch,33rd Olympic Games,Olympic Games,13079218,18/12/1989 00:00,11/08/2024 00:00,1500m,Men,Heat 3,08/09/2024 07:12,,11,OW,03:38.2,Heats,17517569,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,men/98907,Lukas Weißhaidinger,33rd Olympic Games,Olympic Games,13079218,20/02/1992 00:00,11/08/2024 00:00,Discus Throw,Men,,08/09/2024 07:12,,5,OW,67.54,,17518197,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,men/98907,Lukas Weißhaidinger,33rd Olympic Games,Olympic Games,13079218,20/02/1992 00:00,11/08/2024 00:00,Discus Throw,Men,Qualification,08/09/2024 07:12,,3,OW,66.72,Qualification,17518207,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,women/123800,Victoria Hudson,33rd Olympic Games,Olympic Games,13079218,28/05/1996 00:00,11/08/2024 00:00,Javelin Throw,Women,Qualification,08/09/2024 07:13,,20,OW,59.69,Qualification,17520027,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,women/202193,Julia Mayer,33rd Olympic Games,Olympic Games,13079218,20/01/1993 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,,55,OW,02:35:14,,17519412,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,women/83533,Susanne Gogl-Walli,33rd Olympic Games,Olympic Games,13079218,05/05/1996 00:00,11/08/2024 00:00,400m,Women,Heat 2,08/09/2024 07:13,,7,OW,51.17,Semifinals,17518974,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Austria,AUT,women/83533,Susanne Gogl-Walli,33rd Olympic Games,Olympic Games,13079218,05/05/1996 00:00,11/08/2024 00:00,400m,Women,Heat 5,08/09/2024 07:13,PB,3,OW,50.67,Heats,17519044,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Azerbaijan,AZE,women/62338,Hanna Skydan,33rd Olympic Games,Olympic Games,13079218,14/05/1992 00:00,11/08/2024 00:00,Hammer Throw,Women,,08/09/2024 07:13,SB,7,OW,73.66,,17519958,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Azerbaijan,AZE,women/62338,Hanna Skydan,33rd Olympic Games,Olympic Games,13079218,14/05/1992 00:00,11/08/2024 00:00,Hammer Throw,Women,Qualification,08/09/2024 07:13,,6,OW,72.55,Qualification,17519969,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/142064,Ian Kerr,33rd Olympic Games,Olympic Games,13079218,01/05/1996 00:00,11/08/2024 00:00,200m,Men,Heat 4,08/09/2024 07:12,,3,OW,20.6,Repechage Round,17517196,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/142064,Ian Kerr,33rd Olympic Games,Olympic Games,13079218,01/05/1996 00:00,11/08/2024 00:00,200m,Men,Heat 5,08/09/2024 07:12,,5,OW,20.53,Heats,17517232,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/166692,Ken Mullings,33rd Olympic Games,Olympic Games,13079218,28/04/1997 00:00,11/08/2024 00:00,Decathlon,Men,,08/09/2024 07:13,PB,13,OW,8226,,17518337,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/305376,Terrence Jones Jr.,33rd Olympic Games,Olympic Games,13079218,08/11/2002 00:00,11/08/2024 00:00,100m,Men,Heat 4,08/09/2024 07:12,,6,OW,10.31,Heats,17517058,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/353316,Wanya McCoy,33rd Olympic Games,Olympic Games,13079218,29/03/2003 00:00,11/08/2024 00:00,100m,Men,Heat 6,08/09/2024 07:12,,5,OW,10.24,Heats,17517074,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/353316,Wanya McCoy,33rd Olympic Games,Olympic Games,13079218,29/03/2003 00:00,11/08/2024 00:00,200m,Men,Heat 1,08/09/2024 07:12,,5,OW,20.61,Semifinals,17517155,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/353316,Wanya McCoy,33rd Olympic Games,Olympic Games,13079218,29/03/2003 00:00,11/08/2024 00:00,200m,Men,Heat 2,08/09/2024 07:12,,2,OW,20.35,Heats,17517209,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/4429,,33rd Olympic Games,Olympic Games,13079218,,11/08/2024 00:00,4 x 400m Mixed relay,Men,Heat 1,08/09/2024 07:13,,8,OW,03:14.6,Heats,17518460,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/557730,Antoine Andrews,33rd Olympic Games,Olympic Games,13079218,12/04/2003 00:00,11/08/2024 00:00,110m Hurdles,Men,Heat 1,08/09/2024 07:12,,8,OW,13.43,Semifinals,17517808,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/557730,Antoine Andrews,33rd Olympic Games,Olympic Games,13079218,12/04/2003 00:00,11/08/2024 00:00,110m Hurdles,Men,Heat 3,08/09/2024 07:12,,2,OW,13.43,Heats,17517863,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,men/74818,Donald Thomas,33rd Olympic Games,Olympic Games,13079218,01/07/1984 00:00,11/08/2024 00:00,High Jump,Men,Qualification,08/09/2024 07:12,,,OW,,Qualification,17518017,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/133253,Charisma Taylor,33rd Olympic Games,Olympic Games,13079218,03/09/1999 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 2,08/09/2024 07:13,PB,3,OW,12.63,Semifinals,17519518,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/133253,Charisma Taylor,33rd Olympic Games,Olympic Games,13079218,03/09/1999 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 3,08/09/2024 07:13,,4,OW,12.78,Heats,17519572,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/133253,Charisma Taylor,33rd Olympic Games,Olympic Games,13079218,03/09/1999 00:00,11/08/2024 00:00,Triple Jump,Women,Qualification,08/09/2024 07:13,,15,OW,14.01,Qualification,17519849,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/226901,Rhema Otabor,33rd Olympic Games,Olympic Games,13079218,03/12/2002 00:00,11/08/2024 00:00,Javelin Throw,Women,Qualification,08/09/2024 07:13,,27,OW,57.67,Qualification,17520034,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/346719,Denisha Cartwright,33rd Olympic Games,Olympic Games,13079218,28/12/1999 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 2,08/09/2024 07:13,,4,OW,12.89,Heats,17519564,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/346719,Denisha Cartwright,33rd Olympic Games,Olympic Games,13079218,28/12/1999 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 3,08/09/2024 07:13,,7,OW,13.45,Repechage Round,17519552,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/67386,Shaunae Miller-Uibo,33rd Olympic Games,Olympic Games,13079218,15/04/1994 00:00,11/08/2024 00:00,400m,Women,Heat 2,08/09/2024 07:13,,7,OW,53.5,Repechage Round,17518996,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/67386,Shaunae Miller-Uibo,33rd Olympic Games,Olympic Games,13079218,15/04/1994 00:00,11/08/2024 00:00,400m,Women,Heat 4,08/09/2024 07:13,,7,OW,02:22.3,Heats,17519040,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/71571,Devynne Charlton,33rd Olympic Games,Olympic Games,13079218,26/11/1995 00:00,11/08/2024 00:00,100m Hurdles,Women,,08/09/2024 07:13,,6,OW,12.56,,17519505,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/71571,Devynne Charlton,33rd Olympic Games,Olympic Games,13079218,26/11/1995 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 1,08/09/2024 07:13,,2,OW,12.5,Semifinals,17519509,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahamas,BAH,women/71571,Devynne Charlton,33rd Olympic Games,Olympic Games,13079218,26/11/1995 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 5,08/09/2024 07:13,,2,OW,12.71,Heats,17519586,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahrain,BRN,men/171148,Birhanu Balew,33rd Olympic Games,Olympic Games,13079218,27/02/1996 00:00,11/08/2024 00:00,"10,000m",Men,,08/09/2024 07:12,SB,17,OW,27:30.9,,17517651,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahrain,BRN,men/171148,Birhanu Balew,33rd Olympic Games,Olympic Games,13079218,27/02/1996 00:00,11/08/2024 00:00,5000m,Men,Heat 2,08/09/2024 07:12,,10,OW,13:53.1,Heats,17517625,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahrain,BRN,women/120200,Tigist Gashaw,33rd Olympic Games,Olympic Games,13079218,25/12/1996 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,,34,OW,02:30:53,,17519391,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahrain,BRN,women/133515,Salwa Eid Naser,33rd Olympic Games,Olympic Games,13079218,23/05/1998 00:00,11/08/2024 00:00,400m,Women,,08/09/2024 07:13,SB,2,OW,48.53,,17518953,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahrain,BRN,women/133515,Salwa Eid Naser,33rd Olympic Games,Olympic Games,13079218,23/05/1998 00:00,11/08/2024 00:00,400m,Women,Heat 1,08/09/2024 07:13,,1,OW,49.91,Heats,17519011,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Bahrain,BRN,women/133515,Salwa Eid Naser,33rd Olympic Games,Olympic Games,13079218,23/05/1998 00:00,11/08/2024 00:00,400m,Women,Heat 1,08/09/2024 07:13,SB,1,OW,49.08,Semifinals,17518960,Stade de France,01/08/2024 00:00,Paris,France,FRA
