Heat ID,Heat No,Wave Count,Jumps Count,Wave Factor,Jump Factor,Heatsheet ID,Category,Sailor Name,Sail Number,Total Wave,Total Jump,Total Points,Position,Type,Score,Counting
1657_20a,20a,2,2,1,1,1657_20a,855,Jamaer,G-208,9.62,10.05,19.67,3,P,3.62,No
1657_20a,20a,2,2,1,1,1657_20a,855,Jamaer,G-208,9.62,10.05,19.67,3,F,4.15,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,Wave,3.12,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,Wave,1.12,No
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,Wave,2.12,No
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,Wave,3.88,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,F,5.07,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,F,4.50,No
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,2xF,4.00,No
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,B ,4.45,No
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,2xF,7.55,Yes
1657_20a,20a,2,2,1,1,1657_20a,855,Fernandez,E-42,7.0,12.62,19.62,4,B ,0.62,No
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,Wave,4.12,No
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,Wave,6.62,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,Wave,5.00,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,Wave,3.62,No
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,2xF,7.95,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,B ,0.50,No
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,F,5.57,No
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,B ,5.55,No
1657_21a,21a,2,2,1,1,1657_21a,855,Gil Gherardi,E-959,11.62,16.68,28.3,1,PF,8.73,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Köster,G-44,11.5,13.55,25.05,2,Wave,6.38,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Köster,G-44,11.5,13.55,25.05,2,Wave,4.12,No
1657_21a,21a,2,2,1,1,1657_21a,855,Köster,G-44,11.5,13.55,25.05,2,Wave,5.12,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Köster,G-44,11.5,13.55,25.05,2,Wave,1.88,No
1657_21a,21a,2,2,1,1,1657_21a,855,Köster,G-44,11.5,13.55,25.05,2,B ,6.12,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Köster,G-44,11.5,13.55,25.05,2,2xF,7.43,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Köster,G-44,11.5,13.55,25.05,2,P,6.00,No
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,Wave,3.75,No
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,Wave,3.88,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,Wave,5.38,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,Wave,3.25,No
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,F,6.12,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,P,4.45,No
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,B ,6.12,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Salmonn,G-901,9.26,12.24,21.5,3,B ,5.62,No
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,Wave,4.88,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,Wave,4.12,No
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,Wave,4.88,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,Wave,2.00,No
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,B ,4.12,Yes
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,B ,4.12,No
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,F,2.88,No
1657_21a,21a,2,2,1,1,1657_21a,855,Van der Eyken,B-35,9.76,8.87,18.63,4,F,4.75,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,Wave,5.25,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,Wave,5.88,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,2xF,7.12,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,F,5.18,No
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,F,6.50,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,F,0.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,2xF,0.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,F,5.38,No
1657_22a,22a,2,2,1,1,1657_22a,855,Dunkerbeck Morales,E-11,11.13,13.62,24.75,1,B ,5.88,No
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,Wave,4.75,No
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,Wave,2.75,No
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,Wave,0.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,Wave,5.38,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,Wave,6.75,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,2xF,6.95,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,B ,0.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,B ,0.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,B ,5.12,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,B ,4.75,No
1657_22a,22a,2,2,1,1,1657_22a,855,Swift,K-89,12.13,12.07,24.2,2,F,0.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,Wave,2.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,Wave,1.12,No
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,Wave,1.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,Wave,5.88,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,Wave,3.75,No
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,Wave,5.38,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,PF,0.62,No
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,2xF,7.12,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,P,5.00,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Campello,V-111,11.26,12.12,23.38,3,2xF,0.50,No
1657_22a,22a,2,2,1,1,1657_22a,855,Stillrich,E-95,9.0,10.56,19.56,4,Wave,5.00,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Stillrich,E-95,9.0,10.56,19.56,4,Wave,4.00,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Stillrich,E-95,9.0,10.56,19.56,4,2xF,6.68,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Stillrich,E-95,9.0,10.56,19.56,4,B ,3.88,Yes
1657_22a,22a,2,2,1,1,1657_22a,855,Stillrich,E-95,9.0,10.56,19.56,4,2xF,0.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,Wave,5.12,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,Wave,4.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,Wave,5.12,No
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,Wave,6.00,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,P,3.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,B ,4.88,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,B ,0.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,B ,0.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Van der Eyken,B-35,11.12,10.38,21.5,1,F,5.50,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,Wave,5.25,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,Wave,1.12,No
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,Wave,4.00,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,Wave,3.25,No
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,B ,0.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,P,3.88,No
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,F,3.75,No
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,B ,5.38,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Salmonn,G-901,9.25,9.78,19.03,2,F,4.40,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,Wave,1.62,No
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,Wave,2.62,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,Wave,4.38,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,Wave,1.25,No
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,2xF,0.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,P,4.75,No
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,2xF,0.50,No
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,PF,2.75,No
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,2xF,4.12,No
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,B ,5.38,Yes
1657_23a,23a,2,2,1,1,1657_23a,855,Campello,V-111,7.0,11.26,18.26,3,2xF,5.88,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,Wave,2.25,No
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,Wave,3.38,No
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,Wave,5.00,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,Wave,4.88,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,Wave,2.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,2xF,7.38,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,PF,0.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,B ,0.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,B ,4.00,No
1657_24a,24a,2,2,1,1,1657_24a,855,Gil Gherardi,E-959,9.88,14.38,24.26,1,B ,7.00,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,Wave,7.00,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,Wave,1.75,No
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,Wave,5.88,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,B ,3.88,No
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,F,5.38,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,B ,4.78,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,B ,3.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Van der Eyken,B-35,12.88,10.16,23.04,2,B ,4.62,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,Wave,0.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,Wave,2.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,Wave,3.88,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,Wave,2.88,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,Wave,2.75,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,2xF,0.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,B ,0.50,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,F,4.93,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,2xF,6.45,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,B ,5.03,Yes
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,B ,4.88,No
1657_24a,24a,2,2,1,1,1657_24a,855,Swift,K-89,6.76,11.48,18.24,3,B ,0.50,No
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,Wave,5.00,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,Wave,5.88,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,B ,5.12,No
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,F,2.88,No
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,F,3.88,No
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,B ,0.50,No
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,B ,5.62,No
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,F,6.10,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Salmonn,G-901,10.88,12.92,23.8,1,B ,6.82,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,Wave,2.00,No
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,Wave,4.88,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,Wave,3.62,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,Wave,3.50,No
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,Wave,2.50,No
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,2xF,0.50,No
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,2xF,7.22,No
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,B ,6.50,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,2xF,8.38,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Köster,G-44,8.5,14.88,23.38,2,PF,4.88,No
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,Wave,4.50,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,Wave,2.62,No
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,Wave,3.50,No
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,Wave,3.12,No
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,Wave,4.62,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,2xF,7.00,Yes
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,B ,4.90,No
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,F,5.88,No
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,F,3.50,No
1657_25a,25a,2,2,1,1,1657_25a,855,Dunkerbeck Morales,E-11,9.12,14.12,23.24,3,B ,7.12,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,Wave,4.12,No
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,Wave,1.38,No
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,Wave,4.12,No
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,Wave,6.50,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,Wave,8.12,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,2xF,7.50,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,B ,6.12,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,PF,0.50,No
1657_26a,26a,2,2,1,1,1657_26a,855,Köster,G-44,14.62,13.62,28.24,1,OTHER,2.75,No
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,Wave,1.75,No
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,Wave,1.88,No
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,Wave,6.00,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,Wave,6.50,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,Wave,1.75,No
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,F,3.00,Yes
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,B ,0.50,No
1657_26a,26a,2,2,1,1,1657_26a,855,Van der Eyken,B-35,12.5,8.78,21.28,2,B ,5.78,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,Wave,1.00,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,Wave,6.12,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,Wave,4.62,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,Wave,2.12,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,Wave,1.12,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,Wave,2.88,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,Wave,3.50,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,2xF,8.12,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,B ,6.00,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,2xF,6.95,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,PF,8.12,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,B ,5.95,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,B ,6.00,No
1657_27a,27a,2,2,1,1,1657_27a,855,Gil Gherardi,E-959,10.74,17.69,28.43,1,PF,9.57,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,Wave,5.62,No
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,Wave,6.75,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,Wave,4.25,No
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,Wave,4.75,No
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,Wave,7.25,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,P,5.50,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,B ,5.50,No
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,F,5.38,No
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,B ,6.00,Yes
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,P,5.12,No
1657_27a,27a,2,2,1,1,1657_27a,855,Salmonn,G-901,14.0,11.5,25.5,2,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,Wave,1.00,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,Wave,2.88,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,Wave,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,F,0.62,No
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,T,2.25,No
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,F,2.88,No
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,F,3.88,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Piccaglia,E-19,3.88,6.38,10.26,1,T,2.50,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,Wave,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,Wave,3.62,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,Wave,1.00,No
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,Wave,2.38,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,F,2.62,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,F,2.12,No
1663_1a,1a,2,2,1,1,1663_1a,856,Perello Aznar,ESP,6.0,2.62,8.62,2,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,Wave,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,Wave,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,Wave,3.00,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,Wave,1.00,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,Wave,0.50,No
